ID	length	Ser	Thr
XP_713645.1	214	19	14
XP_713646.2	495	44	35
XP_713647.1	282	25	22
XP_713648.2	305	45	15
XP_713650.1	353	38	15
XP_713651.2	849	66	32
XP_713652.2	344	23	13
XP_713653.1	194	10	18
XP_713654.2	300	13	18
XP_713655.1	131	11	4
XP_713656.1	130	15	10
XP_713657.2	390	32	16
XP_713658.2	269	14	15
XP_713661.1	189	16	14
XP_713663.1	105	3	7
XP_713665.1	136	8	9
XP_713666.2	411	28	19
XP_713667.1	394	30	22
XP_713669.2	645	44	49
XP_713670.1	254	23	11
XP_713671.1	261	11	8
XP_713673.1	536	53	29
XP_713674.2	317	35	17
XP_713755.2	824	70	67
XP_713757.1	860	68	57
XP_713758.1	331	20	18
XP_713759.1	379	31	25
XP_713760.2	495	33	36
XP_713761.2	538	51	30
XP_713762.1	545	49	18
XP_713763.1	595	32	48
XP_713764.1	515	42	31
XP_713766.2	675	40	35
XP_713767.1	168	17	8
XP_713768.1	320	21	20
XP_713769.2	386	19	20
XP_713770.1	312	17	9
XP_713771.2	278	20	13
XP_713772.2	570	64	51
XP_713773.1	336	29	22
XP_713774.1	670	62	53
XP_713775.1	875	56	48
XP_713776.1	241	16	9
XP_713777.2	379	29	26
XP_713778.2	292	20	16
XP_713779.2	980	86	66
XP_713780.2	403	16	38
XP_713781.1	121	4	12
XP_713782.1	121	6	10
XP_713784.2	543	45	33
XP_713785.1	268	22	11
XP_713787.2	641	49	40
XP_713788.2	1209	148	115
XP_713790.1	261	26	11
XP_713791.2	385	22	30
XP_713792.1	1234	109	73
XP_713794.2	648	85	55
XP_713795.1	358	20	15
XP_713796.1	1349	155	68
XP_713797.1	244	20	20
XP_713798.2	267	25	18
XP_713800.2	726	55	40
XP_713801.2	492	50	37
XP_713802.2	623	63	43
XP_713803.1	102	4	9
XP_713804.2	669	62	29
XP_713805.2	581	45	51
XP_713806.1	369	30	13
XP_713807.1	363	31	23
XP_713808.2	212	50	22
XP_713809.1	298	28	19
XP_713810.2	273	30	12
XP_713812.2	187	10	8
XP_713813.1	469	31	18
XP_713814.1	634	89	49
XP_713817.2	516	52	30
XP_713818.2	304	26	18
XP_713819.1	531	55	20
XP_713820.1	561	45	35
XP_713821.1	215	18	10
XP_713822.1	605	64	39
XP_713823.2	609	52	38
XP_713824.1	371	18	22
XP_713869.2	1073	149	73
XP_713870.1	323	29	24
XP_713871.2	463	46	27
XP_713872.1	164	10	3
XP_713873.1	479	36	25
XP_713875.1	546	40	27
XP_713876.1	950	92	52
XP_713877.1	656	61	57
XP_713879.1	1303	156	64
XP_713880.1	171	8	5
XP_713882.1	507	52	27
XP_713884.1	839	77	43
XP_713885.1	598	59	28
XP_713886.2	560	39	28
XP_713887.1	184	19	8
XP_713888.1	308	23	17
XP_713889.1	542	48	20
XP_713890.1	580	47	28
XP_713891.1	299	14	22
XP_713892.1	821	120	64
XP_713893.1	248	25	12
XP_713894.1	566	58	46
XP_713895.1	1044	73	44
XP_713899.2	601	49	38
XP_713900.1	607	50	31
XP_713901.2	2551	332	186
XP_713902.2	255	25	19
XP_713903.2	437	36	17
XP_713904.2	101	5	8
XP_713907.2	489	52	38
XP_713908.1	233	15	17
XP_713909.1	342	32	20
XP_713910.2	124	9	11
XP_713911.1	178	3	11
XP_713912.2	543	54	30
XP_713913.1	361	34	25
XP_713914.2	705	50	41
XP_713917.1	679	62	41
XP_713918.2	396	33	27
XP_713919.1	135	8	3
XP_713920.2	520	80	26
XP_713922.1	177	32	19
XP_713924.2	672	70	27
XP_713925.1	493	37	24
XP_713929.1	438	30	17
XP_713930.2	517	47	37
XP_713931.1	485	47	25
XP_713933.2	278	25	18
XP_713935.2	431	18	24
XP_713936.2	445	24	22
XP_713937.2	264	37	21
XP_713938.2	496	52	31
XP_713939.1	322	19	15
XP_713940.1	496	45	27
XP_713941.1	202	21	10
XP_713942.1	543	42	25
XP_713945.1	826	46	39
XP_713946.1	152	5	6
XP_713947.2	217	24	18
XP_713948.1	482	43	32
XP_713949.2	385	62	55
XP_713951.2	624	33	38
XP_713952.2	597	38	31
XP_713954.1	520	46	23
XP_713955.1	301	18	15
XP_713956.1	324	30	18
XP_714200.2	381	28	32
XP_714201.2	714	161	92
XP_714203.1	1249	322	133
XP_714204.1	162	7	8
XP_714205.2	660	39	41
XP_714206.2	604	62	41
XP_714207.2	788	62	47
XP_714208.2	350	32	19
XP_714209.2	698	80	36
XP_714210.1	440	29	28
XP_714211.2	291	15	25
XP_714212.1	283	27	17
XP_714213.1	414	25	21
XP_714214.1	397	47	26
XP_714215.1	105	7	6
XP_714216.1	216	14	16
XP_714217.1	299	28	16
XP_714219.1	395	35	20
XP_714220.2	773	101	37
XP_714224.2	560	50	26
XP_714227.2	1056	105	68
XP_714230.1	283	27	10
XP_714231.1	709	54	33
XP_714233.2	638	62	39
XP_714234.2	1055	79	57
XP_714237.2	550	50	50
XP_714238.1	330	21	18
XP_714240.2	803	49	38
XP_714242.1	762	55	51
XP_714243.1	154	10	2
XP_714246.2	1085	238	172
XP_714247.2	1094	83	60
XP_714248.2	544	55	37
XP_714249.1	337	28	20
XP_714250.1	263	25	22
XP_714251.1	354	38	19
XP_714253.1	212	66	5
XP_714255.1	412	39	25
XP_714256.1	213	19	23
XP_714257.1	216	15	9
XP_714259.2	268	16	26
XP_714260.2	413	34	21
XP_714261.1	501	50	36
XP_714262.1	351	27	21
XP_714263.1	165	17	11
XP_714264.2	587	29	24
XP_714265.2	163	15	13
XP_714266.1	150	18	6
XP_714267.2	410	29	21
XP_714268.1	857	68	30
XP_714270.2	1437	101	86
XP_714271.2	687	73	47
XP_714272.1	102	7	8
XP_714273.1	279	18	13
XP_714275.1	534	62	29
XP_714276.1	316	26	20
XP_714277.1	348	33	12
XP_714278.1	401	33	24
XP_714280.2	755	47	49
XP_714281.2	1042	111	60
XP_714282.2	305	15	16
XP_714284.2	717	50	45
XP_714286.2	423	35	29
XP_714287.2	477	58	13
XP_714288.1	608	48	41
XP_714289.2	1856	193	112
XP_714290.2	492	35	23
XP_714291.1	384	22	28
XP_714292.2	326	19	15
XP_714294.1	163	7	7
XP_714295.1	161	11	6
XP_714296.2	229	14	14
XP_714297.2	400	30	29
XP_714298.1	380	38	19
XP_714299.2	754	86	66
XP_714300.1	299	24	19
XP_714301.2	896	101	70
XP_714302.1	151	13	9
XP_714303.1	244	37	17
XP_714304.1	296	40	31
XP_714305.1	780	47	39
XP_714306.1	571	49	33
XP_714308.2	328	31	19
XP_714309.2	350	21	22
XP_714310.2	346	30	24
XP_714311.2	416	33	22
XP_714312.2	125	10	4
XP_714313.1	284	26	6
XP_714314.2	358	30	22
XP_714316.2	831	47	53
XP_714317.1	501	31	29
XP_714319.1	568	44	33
XP_714320.2	299	22	14
XP_714321.2	332	39	28
XP_714323.2	530	53	34
XP_714324.1	436	34	27
XP_714325.2	265	23	15
XP_714326.1	257	18	16
XP_714327.1	182	16	9
XP_714328.2	634	88	52
XP_714329.1	210	16	13
XP_714330.1	365	37	41
XP_714331.2	407	27	17
XP_714336.2	1537	145	92
XP_714337.1	224	20	18
XP_714338.2	593	56	38
XP_714341.2	791	77	41
XP_714342.2	697	68	44
XP_714343.1	413	25	30
XP_714344.1	265	38	22
XP_714388.1	340	27	15
XP_714389.1	675	37	39
XP_714390.2	271	16	14
XP_714391.2	152	13	9
XP_714392.2	441	50	26
XP_714393.2	665	87	54
XP_714394.2	681	78	45
XP_714397.1	742	79	50
XP_714399.2	758	51	43
XP_714400.1	477	36	28
XP_714401.1	844	76	59
XP_714402.1	403	21	27
XP_714403.2	583	68	52
XP_714404.2	481	54	58
XP_714405.2	290	27	7
XP_714406.2	171	20	17
XP_714407.2	269	31	16
XP_714408.2	370	28	30
XP_714409.1	282	37	21
XP_714410.1	418	45	28
XP_714411.2	401	40	28
XP_714412.2	613	56	45
XP_714413.2	1044	96	78
XP_714414.1	265	15	10
XP_714415.1	110	5	9
XP_714416.2	648	55	39
XP_714417.2	984	70	54
XP_714418.2	430	36	16
XP_714419.2	380	20	24
XP_714421.2	322	26	20
XP_714422.2	1383	81	68
XP_714424.2	378	52	26
XP_714425.1	412	44	27
XP_714427.2	239	12	23
XP_714429.2	1488	100	86
XP_714430.2	325	29	24
XP_714432.1	130	6	5
XP_714435.2	298	34	25
XP_714436.2	309	16	19
XP_714437.2	288	17	15
XP_714438.2	550	40	28
XP_714439.2	636	31	29
XP_714440.2	401	24	18
XP_714441.1	111	13	4
XP_714443.1	1084	105	85
XP_714444.2	233	20	12
XP_714445.2	547	31	31
XP_714447.2	758	68	42
XP_714448.2	382	30	23
XP_714449.1	241	25	16
XP_714450.1	173	14	5
XP_714451.2	469	28	12
XP_714452.1	1037	108	68
XP_714453.1	423	45	31
XP_714454.1	646	59	42
XP_714455.1	157	11	7
XP_714456.1	201	9	15
XP_714457.1	467	35	23
XP_714459.2	493	45	33
XP_714460.2	448	23	21
XP_714461.2	352	30	18
XP_714462.1	533	56	85
XP_714463.2	410	45	84
XP_714464.1	428	28	16
XP_714465.2	1171	77	75
XP_714466.2	1146	96	77
XP_714467.2	349	33	19
XP_714468.2	704	53	44
XP_714469.2	239	22	16
XP_714470.1	832	60	72
XP_714471.1	724	93	73
XP_714472.2	428	33	15
XP_714473.2	587	47	34
XP_714475.1	162	16	15
XP_714477.2	1563	252	120
XP_714479.2	340	45	18
XP_714480.2	354	33	23
XP_714529.1	347	30	22
XP_714530.2	335	21	14
XP_714531.2	514	37	34
XP_714532.2	323	30	22
XP_714533.1	583	44	34
XP_714534.1	162	22	18
XP_714535.1	218	20	17
XP_714536.2	433	33	21
XP_714537.2	392	47	34
XP_714538.1	345	33	23
XP_714539.2	506	32	29
XP_714540.1	419	27	16
XP_714541.1	314	10	18
XP_714542.2	607	76	45
XP_714543.2	434	34	30
XP_714544.1	287	30	29
XP_714545.2	505	40	25
XP_714546.1	239	13	22
XP_714547.2	986	86	48
XP_714548.1	190	13	12
XP_714549.2	571	42	26
XP_714550.1	295	17	11
XP_714551.1	350	32	22
XP_714552.1	721	41	49
XP_714553.2	464	47	15
XP_714554.2	326	37	25
XP_714556.2	647	88	46
XP_714558.1	150	14	9
XP_714559.1	294	21	16
XP_714560.2	218	17	7
XP_714561.1	163	7	8
XP_714562.1	441	30	23
XP_714563.1	169	20	8
XP_714564.2	737	53	39
XP_714565.2	366	31	26
XP_714566.1	166	19	12
XP_714567.1	338	28	24
XP_714568.2	387	57	32
XP_714569.2	236	22	16
XP_714571.2	747	82	32
XP_714572.2	653	79	150
XP_714573.1	526	39	31
XP_714574.1	572	40	43
XP_714575.2	467	27	27
XP_714576.2	321	22	28
XP_714577.1	256	12	14
XP_714578.2	127	11	14
XP_714579.2	320	27	17
XP_714581.2	328	48	24
XP_714584.2	1669	180	77
XP_714585.2	461	41	30
XP_714586.2	330	27	16
XP_714587.2	352	25	10
XP_714588.2	728	51	38
XP_714589.2	524	38	32
XP_714590.2	133	12	7
XP_714591.2	226	11	6
XP_714592.2	844	108	50
XP_714593.1	627	44	32
XP_714594.1	529	44	35
XP_714595.2	589	40	35
XP_714596.2	513	43	16
XP_714597.2	457	36	27
XP_714599.1	175	16	9
XP_714600.2	224	25	20
XP_714601.2	215	27	11
XP_714602.2	782	53	31
XP_714604.1	922	99	42
XP_714605.2	981	115	65
XP_714607.1	1010	109	45
XP_714608.2	589	28	28
XP_714610.1	399	42	20
XP_714611.2	599	52	26
XP_714613.1	555	33	21
XP_714614.1	433	25	22
XP_714615.1	956	111	40
XP_714618.2	854	75	51
XP_714619.2	851	67	32
XP_714620.2	738	52	44
XP_714621.1	210	15	6
XP_714622.1	549	38	28
XP_714623.2	693	91	51
XP_714624.2	546	38	35
XP_714672.1	622	56	39
XP_714673.1	1130	91	88
XP_714674.1	1153	138	91
XP_714676.1	323	22	25
XP_714677.2	420	28	23
XP_714678.1	550	64	44
XP_714679.1	1258	97	61
XP_714682.1	613	68	31
XP_714683.2	648	36	22
XP_714684.1	109	11	10
XP_714685.1	780	79	54
XP_714686.1	585	59	33
XP_714687.1	595	68	18
XP_714688.2	429	26	41
XP_714689.1	390	40	34
XP_714690.1	762	87	40
XP_714691.1	900	87	54
XP_714692.1	735	66	23
XP_714693.1	866	75	49
XP_714694.1	470	35	25
XP_714695.1	107	11	3
XP_714696.1	263	23	19
XP_714697.1	214	18	15
XP_714698.1	504	49	37
XP_714699.1	588	40	25
XP_714700.1	369	26	23
XP_714701.1	281	18	14
XP_714702.1	685	61	32
XP_714703.1	280	20	15
XP_714704.1	267	13	8
XP_714705.1	425	29	26
XP_714706.1	495	27	19
XP_714707.1	395	41	29
XP_714819.2	406	55	32
XP_714820.1	548	60	39
XP_714821.1	119	9	3
XP_714822.1	259	12	16
XP_714824.1	285	26	18
XP_714827.2	1152	124	94
XP_714828.2	525	42	28
XP_714829.2	1651	204	104
XP_714832.2	198	7	15
XP_714833.1	465	41	29
XP_714834.1	319	20	16
XP_714835.1	217	21	11
XP_714836.1	256	13	6
XP_714837.2	508	37	27
XP_714838.1	609	51	33
XP_714839.2	238	16	12
XP_714840.1	297	18	15
XP_714841.2	347	17	16
XP_714842.1	512	43	33
XP_714843.1	518	37	28
XP_714846.2	230	13	8
XP_714848.2	394	46	21
XP_714849.2	271	20	18
XP_714850.2	362	36	21
XP_714851.2	259	20	15
XP_714852.1	384	31	19
XP_714853.1	179	11	14
XP_714854.2	526	40	35
XP_714855.2	469	37	20
XP_714856.1	830	71	47
XP_714857.1	272	26	22
XP_714858.2	572	27	35
XP_714859.2	245	18	10
XP_714860.2	584	56	44
XP_714862.2	798	117	48
XP_714863.1	248	39	14
XP_714864.1	174	16	9
XP_714865.1	112	4	5
XP_714866.2	413	30	28
XP_714867.2	264	30	11
XP_714869.2	921	98	53
XP_714870.1	500	30	35
XP_714871.1	330	18	23
XP_714872.2	146	7	9
XP_714873.2	339	29	22
XP_714874.2	564	43	33
XP_714875.1	318	21	12
XP_714876.2	123	16	9
XP_714877.1	548	32	27
XP_714878.1	419	42	21
XP_714879.2	2482	190	114
XP_714880.2	249	14	10
XP_714883.2	745	73	45
XP_714885.1	554	52	43
XP_714886.1	288	17	15
XP_714887.2	142	12	9
XP_714888.2	610	60	43
XP_714889.1	329	16	7
XP_714890.1	277	24	23
XP_714891.1	283	22	15
XP_714892.1	149	13	6
XP_714894.1	288	36	23
XP_714895.1	462	31	12
XP_714896.1	132	14	7
XP_714897.1	749	46	39
XP_714898.1	328	32	12
XP_714899.2	782	57	30
XP_714900.1	436	29	19
XP_714901.2	439	28	30
XP_714903.1	372	31	18
XP_714904.1	1126	98	63
XP_714905.1	420	54	20
XP_714906.2	667	57	24
XP_714907.1	223	15	10
XP_714908.1	315	16	16
XP_714909.2	451	70	44
XP_714910.1	125	11	6
XP_714911.2	1032	90	61
XP_714912.1	327	19	15
XP_714913.1	437	40	18
XP_714914.2	800	94	49
XP_714915.2	948	65	45
XP_714916.1	298	35	14
XP_714917.1	213	14	12
XP_714920.1	656	52	59
XP_714922.2	500	81	67
XP_714923.2	336	18	20
XP_714924.1	286	26	14
XP_714926.1	486	38	24
XP_714927.2	517	52	32
XP_714928.2	372	42	35
XP_714930.1	138	11	7
XP_714931.2	430	38	32
XP_714932.1	1157	91	74
XP_714933.1	143	8	7
XP_714934.1	504	37	30
XP_714936.1	306	21	20
XP_714937.1	148	15	12
XP_714938.1	233	16	11
XP_714940.1	435	37	31
XP_714942.2	385	44	32
XP_715006.2	674	56	53
XP_715007.1	202	13	9
XP_715008.1	811	81	53
XP_715010.1	135	7	11
XP_715011.1	335	39	17
XP_715013.1	767	70	42
XP_715014.1	1123	89	57
XP_715015.1	502	43	15
XP_715016.1	1818	179	105
XP_715017.1	221	22	10
XP_715018.1	363	29	17
XP_715019.1	271	34	39
XP_715020.1	381	24	16
XP_715022.1	1069	109	60
XP_715023.1	121	10	3
XP_715024.1	584	50	17
XP_715025.1	558	48	27
XP_715026.1	523	51	49
XP_715028.1	124	18	7
XP_715029.1	330	39	17
XP_715030.1	866	79	44
XP_715031.1	382	23	15
XP_715033.2	1089	104	48
XP_715034.1	561	41	40
XP_715035.1	892	119	60
XP_715036.1	279	15	25
XP_715037.1	267	25	10
XP_715038.1	286	8	13
XP_715042.1	1256	120	61
XP_715043.1	337	27	18
XP_715044.1	231	12	11
XP_715045.1	423	28	28
XP_715047.1	661	69	43
XP_715048.1	147	19	8
XP_715049.1	491	100	70
XP_715052.1	599	41	43
XP_715053.2	73	11	2
XP_715054.2	77	2	4
XP_715055.1	636	41	46
XP_715056.1	323	26	13
XP_715058.1	259	14	28
XP_715059.1	449	25	25
XP_715060.1	450	24	23
XP_715061.1	312	21	19
XP_715062.1	242	19	10
XP_715063.1	104	13	4
XP_715064.1	251	13	22
XP_715066.1	220	15	10
XP_715067.2	384	36	9
XP_715068.1	106	9	1
XP_715069.1	110	4	4
XP_715072.2	238	12	21
XP_715074.1	175	14	17
XP_715075.2	226	19	17
XP_715128.2	867	78	49
XP_715130.1	491	40	43
XP_715131.1	903	72	38
XP_715132.1	170	18	14
XP_715133.1	647	57	30
XP_715134.2	554	48	37
XP_715135.1	100	9	4
XP_715137.2	941	178	133
XP_715138.1	369	27	15
XP_715139.2	1011	78	37
XP_715141.2	588	46	31
XP_715142.2	648	62	35
XP_715143.2	1240	108	63
XP_715144.2	736	70	48
XP_715145.2	1181	122	105
XP_715146.2	300	21	13
XP_715147.1	323	21	25
XP_715148.1	572	75	29
XP_715149.1	176	11	11
XP_715150.1	393	23	13
XP_715151.1	262	17	11
XP_715152.1	245	32	24
XP_715153.1	130	20	16
XP_715155.2	867	79	49
XP_715157.2	784	59	37
XP_715158.1	200	17	11
XP_715159.2	259	23	19
XP_715162.1	376	25	20
XP_715164.2	364	17	18
XP_715166.1	499	79	33
XP_715167.2	708	87	39
XP_715168.2	611	65	34
XP_715170.1	569	46	34
XP_715171.2	613	67	45
XP_715172.2	567	48	34
XP_715174.2	324	23	20
XP_715175.2	452	31	30
XP_715176.1	271	31	28
XP_715177.2	322	39	10
XP_715178.1	175	11	9
XP_715179.1	168	12	15
XP_715181.1	133	4	13
XP_715182.1	407	24	30
XP_715187.1	1401	92	63
XP_715188.1	132	8	10
XP_715189.1	248	10	19
XP_715190.1	306	14	22
XP_715197.2	563	38	26
XP_715198.1	582	27	32
XP_715199.1	310	33	34
XP_715201.1	365	19	24
XP_715202.1	1025	75	42
XP_715203.1	552	45	31
XP_715205.1	746	64	51
XP_715207.1	553	48	30
XP_715208.1	967	61	49
XP_715209.1	212	11	17
XP_715210.1	281	36	16
XP_715212.1	135	11	5
XP_715213.1	364	30	18
XP_715214.1	218	23	11
XP_715215.1	447	41	24
XP_715216.1	266	23	37
XP_715219.1	129	4	15
XP_715222.1	573	57	26
XP_715224.1	331	38	13
XP_715225.1	421	25	25
XP_715226.1	980	77	38
XP_715227.1	283	18	14
XP_715228.1	638	32	41
XP_715230.1	552	42	24
XP_715231.1	268	17	8
XP_715232.1	176	19	10
XP_715233.1	154	12	12
XP_715234.1	485	41	33
XP_715235.1	486	38	29
XP_715236.1	264	23	14
XP_715237.1	108	9	3
XP_715239.1	353	19	33
XP_715241.1	676	61	37
XP_715242.1	308	15	18
XP_715244.1	493	44	28
XP_715245.1	745	57	40
XP_715246.1	331	37	20
XP_715247.1	168	12	9
XP_715248.1	174	9	8
XP_715249.1	1063	81	56
XP_715250.1	204	9	9
XP_715251.1	389	30	21
XP_715252.1	453	30	30
XP_715318.2	3286	277	151
XP_715319.1	236	11	19
XP_715320.1	854	56	49
XP_715321.2	673	59	34
XP_715323.2	751	76	40
XP_715324.2	206	10	16
XP_715325.1	709	50	43
XP_715326.2	292	31	22
XP_715330.2	222	11	17
XP_715332.2	369	28	30
XP_715333.2	498	34	33
XP_715334.1	411	31	22
XP_715337.1	524	37	38
XP_715338.1	295	17	17
XP_715339.2	928	71	42
XP_715340.1	686	93	36
XP_715342.1	413	22	19
XP_715343.2	346	33	15
XP_715345.2	1303	94	84
XP_715346.2	584	45	34
XP_715347.2	499	29	32
XP_715349.2	406	31	29
XP_715350.2	453	17	30
XP_715352.2	561	41	38
XP_715353.1	421	29	14
XP_715354.1	185	17	23
XP_715355.1	116	15	4
XP_715356.1	718	53	33
XP_715357.1	392	15	24
XP_715359.1	342	23	18
XP_715361.2	544	55	21
XP_715362.2	1189	99	53
XP_715364.1	344	37	11
XP_715365.1	353	20	17
XP_715366.1	149	13	6
XP_715367.2	544	50	24
XP_715368.2	314	22	15
XP_715369.1	717	68	25
XP_715370.2	932	80	50
XP_715371.1	438	61	32
XP_715372.2	213	14	9
XP_715373.1	363	33	19
XP_715374.2	1002	80	60
XP_715375.1	280	24	17
XP_715377.1	297	23	23
XP_715378.1	301	25	14
XP_715379.2	364	24	23
XP_715380.2	163	13	7
XP_715381.1	252	28	15
XP_715383.2	119	12	8
XP_715384.2	218	11	9
XP_715386.2	132	9	5
XP_715387.2	686	47	36
XP_715390.2	1046	86	67
XP_715393.2	400	18	27
XP_715394.2	293	14	12
XP_715396.2	785	57	42
XP_715397.1	193	7	17
XP_715398.1	179	15	16
XP_715399.1	194	14	11
XP_715401.2	1434	258	83
XP_715402.1	873	80	51
XP_715406.1	401	28	21
XP_715407.2	1987	173	96
XP_715408.1	369	35	22
XP_715409.2	1038	71	48
XP_715411.2	213	23	11
XP_715412.1	1448	90	71
XP_715413.1	296	11	21
XP_715414.2	519	24	35
XP_715415.1	252	14	18
XP_715416.1	148	12	5
XP_715417.1	175	10	13
XP_715418.1	208	29	8
XP_715419.2	692	51	32
XP_715420.2	299	37	21
XP_715421.2	468	47	44
XP_715422.2	142	22	6
XP_715423.2	248	16	14
XP_715424.2	388	27	22
XP_715425.1	240	10	8
XP_715426.1	147	9	11
XP_715429.1	579	56	34
XP_715430.2	245	11	14
XP_715431.2	393	25	19
XP_715432.2	430	26	19
XP_715433.2	371	18	22
XP_715434.2	258	23	11
XP_715435.2	559	38	27
XP_715436.1	385	42	21
XP_715437.2	640	66	34
XP_715438.1	458	26	34
XP_715439.2	273	18	11
XP_715440.2	432	31	12
XP_715441.1	626	72	35
XP_715442.2	650	43	42
XP_715444.1	593	47	26
XP_715445.1	458	47	24
XP_715447.1	316	12	6
XP_715448.2	372	28	15
XP_715450.2	906	112	71
XP_715451.1	399	49	23
XP_715523.2	516	36	25
XP_715524.1	672	70	34
XP_715525.1	160	6	4
XP_715526.1	169	18	9
XP_715527.2	143	10	10
XP_715528.1	641	42	38
XP_715530.2	1461	121	92
XP_715531.1	274	14	9
XP_715533.1	567	43	37
XP_715534.1	165	22	15
XP_715535.1	1308	271	200
XP_715537.2	996	86	46
XP_715538.1	591	43	40
XP_715539.2	330	33	26
XP_715540.2	1060	75	59
XP_715541.2	543	46	38
XP_715542.2	421	25	20
XP_715543.2	203	19	7
XP_715544.2	225	15	17
XP_715545.2	137	14	14
XP_715546.2	409	39	23
XP_715547.2	543	43	29
XP_715548.1	878	123	61
XP_715549.2	845	58	56
XP_715551.1	267	11	15
XP_715552.1	281	22	17
XP_715553.2	280	23	17
XP_715554.1	561	35	29
XP_715555.1	262	15	22
XP_715556.2	611	90	66
XP_715558.2	917	48	66
XP_715561.2	296	70	34
XP_715562.2	227	40	23
XP_715563.1	358	26	26
XP_715564.1	350	20	19
XP_715565.1	236	23	11
XP_715567.2	790	97	43
XP_715568.1	438	38	26
XP_715569.1	695	73	33
XP_715570.1	226	15	11
XP_715571.2	526	40	26
XP_715573.2	1187	100	80
XP_715574.1	184	10	7
XP_715575.2	502	50	31
XP_715577.2	475	59	26
XP_715691.2	202	21	14
XP_715694.2	710	39	46
XP_715695.2	710	45	46
XP_715696.2	616	53	48
XP_715697.2	487	43	23
XP_715699.1	618	50	25
XP_715701.2	212	15	17
XP_715702.2	364	49	31
XP_715703.2	246	15	18
XP_715704.2	469	24	26
XP_715705.2	627	67	42
XP_715706.2	790	70	51
XP_715707.2	823	79	56
XP_715708.1	471	45	29
XP_715709.1	299	19	20
XP_715711.2	433	78	33
XP_715712.1	693	54	37
XP_715713.2	156	10	7
XP_715715.2	370	33	22
XP_715717.2	386	31	27
XP_715719.2	753	51	53
XP_715720.2	264	17	19
XP_715722.1	323	23	16
XP_715723.1	465	52	29
XP_715724.1	530	36	26
XP_715725.2	507	65	46
XP_715726.1	500	36	30
XP_715728.1	271	19	11
XP_715730.2	107	11	10
XP_715731.1	271	20	16
XP_715732.1	234	17	5
XP_715733.2	494	40	23
XP_715734.2	473	34	24
XP_715735.2	348	21	14
XP_715736.1	259	22	21
XP_715737.1	148	7	5
XP_715738.1	118	11	4
XP_715739.1	358	19	22
XP_715740.2	534	37	26
XP_715741.1	535	44	22
XP_715742.2	532	40	28
XP_715743.2	162	16	13
XP_715749.2	1070	72	66
XP_715750.2	217	15	14
XP_715751.1	576	59	60
XP_715752.1	175	11	6
XP_715753.2	281	21	10
XP_715755.2	600	71	55
XP_715756.1	409	22	29
XP_715757.1	466	63	42
XP_715758.2	788	72	34
XP_715759.2	282	23	10
XP_715760.1	127	8	9
XP_715761.1	549	48	39
XP_715762.2	289	29	14
XP_715763.2	659	84	50
XP_715764.2	197	43	22
XP_715765.2	480	18	23
XP_715766.2	389	34	36
XP_715767.1	163	11	8
XP_715768.2	323	18	13
XP_715769.2	816	49	40
XP_715770.2	555	48	30
XP_715772.2	560	43	29
XP_715773.2	712	106	74
XP_715774.1	198	12	8
XP_715775.2	828	75	63
XP_715777.1	137	16	7
XP_715778.2	595	47	37
XP_715779.2	761	127	53
XP_715780.1	273	16	12
XP_715781.2	1918	196	92
XP_715782.1	359	39	27
XP_715783.1	193	20	10
XP_715784.1	287	19	18
XP_715788.2	843	70	39
XP_715790.1	428	116	11
XP_715792.1	342	21	26
XP_715793.1	166	12	11
XP_715794.1	260	15	13
XP_715846.2	339	45	19
XP_715848.2	691	90	51
XP_715849.1	757	50	27
XP_715850.1	248	26	27
XP_715851.1	373	44	18
XP_715852.2	349	34	22
XP_715853.1	1432	129	86
XP_715854.2	585	83	34
XP_715855.1	164	31	15
XP_715857.2	751	79	58
XP_715858.1	185	17	9
XP_715859.1	184	15	10
XP_715860.1	197	22	11
XP_715861.2	684	63	34
XP_715862.2	1665	195	85
XP_715863.2	727	65	35
XP_715864.1	603	56	29
XP_715865.1	219	22	24
XP_715866.2	775	83	43
XP_715867.2	458	34	19
XP_715868.2	580	52	35
XP_715869.1	702	44	40
XP_715872.1	652	44	29
XP_715873.2	582	68	26
XP_715874.1	239	7	12
XP_715875.1	638	40	44
XP_715876.1	444	20	28
XP_715877.1	204	35	16
XP_715878.1	195	11	9
XP_715879.1	145	15	8
XP_715880.2	385	16	18
XP_715881.2	297	26	26
XP_715882.2	426	35	38
XP_715883.1	398	19	20
XP_715884.2	77	7	2
XP_715885.2	825	92	76
XP_715888.2	805	114	59
XP_715891.2	1304	118	74
XP_715892.1	444	26	29
XP_715893.2	1038	77	54
XP_715894.2	372	19	19
XP_715895.2	1209	145	67
XP_716006.2	278	22	13
XP_716007.1	388	41	21
XP_716009.1	447	33	26
XP_716010.2	231	16	18
XP_716011.2	927	63	59
XP_716013.2	326	13	19
XP_716015.2	511	55	24
XP_716016.2	367	28	27
XP_716017.2	269	16	12
XP_716018.1	178	27	18
XP_716019.1	325	32	23
XP_716020.1	604	54	32
XP_716021.1	371	42	18
XP_716022.1	176	7	4
XP_716023.1	2200	194	116
XP_716024.1	609	40	32
XP_716025.1	292	16	19
XP_716026.1	406	25	25
XP_716027.1	347	43	18
XP_716028.2	494	45	23
XP_716030.2	664	97	39
XP_716031.2	345	36	23
XP_716032.2	1056	93	50
XP_716033.1	446	50	30
XP_716034.1	470	50	29
XP_716035.1	180	18	8
XP_716036.2	454	35	34
XP_716037.2	500	32	34
