ID	length	Ser	Thr
NP_011483.3	87	13	11
NP_011484.1	155	14	7
NP_011485.1	105	10	7
NP_011486.1	120	4	5
NP_011487.3	542	107	80
NP_011488.1	833	60	36
NP_011489.1	707	43	46
NP_011490.2	397	32	32
NP_011492.3	635	87	38
NP_011493.1	718	51	43
NP_011494.1	760	116	42
NP_011495.1	235	17	11
NP_011496.3	278	22	10
NP_011497.1	184	9	11
NP_011498.1	503	29	21
NP_011499.1	1081	88	70
NP_011500.3	130	16	7
NP_011501.1	888	86	49
NP_011502.1	1068	112	58
NP_011503.1	473	16	29
NP_011504.3	252	14	18
NP_011505.1	174	9	6
NP_011506.1	779	47	48
NP_011507.1	918	59	57
NP_011509.1	1173	102	62
NP_011510.1	279	34	26
NP_011511.3	417	32	29
NP_011512.1	566	75	39
NP_011513.1	216	19	7
NP_011514.1	349	15	18
NP_011515.4	248	22	13
NP_011516.1	476	52	22
NP_011517.1	744	79	38
NP_011518.1	462	48	38
NP_011519.3	400	22	19
NP_011520.2	251	23	14
NP_011521.1	323	20	23
NP_011522.1	84	5	4
NP_011523.3	651	60	28
NP_011524.1	395	34	19
NP_011526.1	393	27	21
NP_011527.1	620	66	29
NP_011528.3	1306	379	165
NP_011529.1	328	25	11
NP_011530.1	190	13	6
NP_011531.1	297	23	20
NP_011533.3	471	28	18
NP_011534.1	118	3	11
NP_011535.1	290	22	20
NP_011537.1	551	188	54
NP_011538.3	237	14	12
NP_011540.3	278	17	13
NP_011541.1	108	10	3
NP_011542.3	362	37	21
NP_011543.4	189	13	8
NP_011544.1	158	16	6
NP_011545.1	342	21	13
NP_011546.3	1895	122	103
NP_011547.3	239	23	15
NP_011548.2	127	12	3
NP_011549.1	116	22	12
NP_011550.3	239	21	9
NP_011551.3	87	5	3
NP_011552.1	222	20	22
NP_011554.3	368	24	18
NP_011555.3	547	69	33
NP_011556.1	271	20	17
NP_011557.1	333	24	18
NP_011558.1	300	29	16
NP_011560.3	385	31	21
NP_011561.3	1025	74	33
NP_011562.1	361	36	14
NP_011563.1	187	16	13
NP_011566.1	369	37	17
NP_011567.3	283	24	13
NP_011568.3	642	68	43
NP_011569.1	574	40	27
NP_011570.1	928	73	58
NP_011571.4	242	22	13
NP_011572.2	335	20	20
NP_011573.3	512	33	27
NP_011574.3	309	18	16
NP_011575.1	1358	110	71
NP_011576.1	316	37	22
NP_011577.3	102	9	5
NP_011579.1	593	47	32
NP_011580.3	292	21	19
NP_011581.4	804	103	38
NP_011582.1	586	68	31
NP_011584.2	1155	123	55
NP_011585.3	860	112	50
NP_011586.1	387	30	19
NP_011588.3	146	11	9
NP_011589.3	242	22	5
NP_011590.1	157	12	5
NP_011591.1	589	52	35
NP_011592.3	199	10	12
NP_011593.1	370	56	26
NP_011594.3	332	39	15
NP_011595.3	210	15	8
NP_011596.1	183	13	9
NP_011597.1	651	71	44
NP_011598.3	339	18	24
NP_011599.1	174	10	12
NP_011600.3	339	29	15
NP_011601.3	563	38	40
NP_011602.2	562	35	32
NP_011603.1	936	120	61
NP_011604.3	1237	114	78
NP_011605.1	494	44	21
NP_011606.3	572	47	35
NP_011607.3	507	41	25
NP_011608.1	1104	67	62
NP_011609.2	223	16	12
NP_011610.3	314	30	25
NP_011611.1	1146	140	89
NP_011612.3	1630	166	78
NP_011613.3	688	63	31
NP_011614.1	950	73	52
NP_011615.1	346	36	13
NP_011616.3	183	11	9
NP_011617.1	605	42	22
NP_011618.3	307	34	19
NP_011619.3	77	1	5
NP_011620.1	265	37	14
NP_011622.1	471	39	19
NP_011623.3	380	30	18
NP_011624.1	1547	91	116
NP_011625.3	445	36	16
NP_011626.1	400	27	16
NP_011627.1	389	29	26
NP_011628.4	343	44	19
NP_011631.1	1451	99	63
NP_011632.3	476	48	29
NP_011633.3	145	10	2
NP_011634.1	541	47	58
NP_011635.2	262	24	17
NP_011636.3	492	39	26
NP_011637.3	402	42	25
NP_011639.3	513	29	16
NP_011640.1	572	36	27
NP_011641.1	1036	85	54
NP_011642.3	230	28	19
NP_011643.1	312	33	17
NP_011644.3	713	69	49
NP_011645.3	215	20	10
NP_011646.1	816	77	70
NP_011647.1	174	16	12
NP_011648.3	287	25	13
NP_011649.1	183	14	7
NP_011650.3	1122	95	58
NP_011651.3	258	17	22
NP_011652.1	241	32	5
NP_011654.1	614	51	35
NP_011656.3	956	79	55
NP_011657.1	467	28	18
NP_011658.3	410	45	8
NP_011659.3	771	93	48
NP_011660.1	326	25	21
NP_011661.2	707	57	38
NP_011662.3	211	33	13
NP_011663.3	288	21	13
NP_011664.3	155	13	6
NP_011665.1	432	38	20
NP_011666.1	864	63	49
NP_011668.3	272	31	15
NP_011669.2	217	24	6
NP_011670.3	356	20	15
NP_011671.3	507	38	28
NP_011672.1	425	39	25
NP_011673.1	869	67	58
NP_011674.3	250	25	17
NP_011675.1	414	85	15
NP_011677.3	263	40	19
NP_011678.3	952	85	74
NP_011679.3	341	31	11
NP_011681.1	345	28	21
NP_011682.1	560	66	31
NP_011683.3	233	14	9
NP_011684.1	376	22	19
NP_011685.3	404	21	29
NP_011686.1	1138	119	68
NP_011687.1	575	48	23
NP_011688.3	248	22	15
NP_011689.1	368	20	20
NP_011690.3	170	11	8
NP_011691.1	496	23	18
NP_011693.1	535	41	26
NP_011694.3	722	83	43
NP_011695.1	406	37	19
NP_011696.3	345	21	14
NP_011697.3	105	10	7
NP_011699.1	66	4	5
NP_011700.1	1950	151	106
NP_011701.3	394	19	17
NP_011702.1	735	55	44
NP_011703.3	394	23	11
NP_011704.3	1021	82	66
NP_011705.1	507	123	60
NP_011707.1	603	58	40
NP_011708.3	332	26	24
NP_011709.1	410	35	23
NP_011710.3	600	50	31
NP_011711.3	246	24	12
NP_011712.1	817	116	48
NP_011713.1	547	49	25
NP_011714.3	817	63	38
NP_011715.1	759	57	48
NP_011716.3	788	64	49
NP_011717.4	225	15	13
NP_011718.1	424	27	34
NP_011719.1	148	11	7
NP_011720.3	946	45	64
NP_011721.3	290	17	17
NP_011722.3	101	6	5
NP_011723.1	261	14	12
NP_011724.1	309	14	18
NP_011725.3	104	9	4
NP_011726.1	411	20	28
NP_011727.3	486	30	30
NP_011728.3	468	37	23
NP_011729.1	317	27	15
NP_011730.1	252	11	17
NP_011731.3	110	6	3
NP_011732.1	609	54	30
NP_011733.3	2039	192	98
NP_011734.3	1084	72	61
NP_011736.1	269	24	12
NP_011737.2	622	95	42
NP_011738.3	293	29	13
NP_011739.1	448	44	27
NP_011740.3	613	56	35
NP_011741.5	593	74	33
NP_011743.2	525	26	43
NP_011745.1	505	42	29
NP_011746.3	137	14	8
NP_011747.2	310	18	14
NP_011748.3	228	15	5
NP_011749.3	1178	94	56
NP_011750.1	399	17	24
NP_011751.1	233	14	18
NP_011752.4	95	7	8
NP_011753.1	785	103	59
NP_011754.3	882	81	54
NP_011755.3	288	38	17
NP_011756.1	987	76	63
NP_011757.3	568	42	46
NP_011759.1	146	10	12
NP_011760.3	427	26	19
NP_011761.3	767	53	34
NP_011762.1	596	44	32
NP_011763.1	239	23	9
NP_011764.3	255	15	10
NP_011765.1	456	65	32
NP_011766.3	781	82	34
NP_011767.3	196	18	10
NP_011768.1	439	15	24
NP_011769.1	260	22	13
NP_011770.3	437	31	20
NP_011771.1	479	36	32
NP_011772.3	492	28	23
NP_011773.3	366	40	24
NP_011774.1	1031	86	51
NP_011776.1	534	40	30
NP_011777.3	809	94	40
NP_011778.1	261	14	14
NP_011779.3	424	31	21
NP_011780.3	751	54	32
NP_011782.1	701	47	35
NP_011783.1	243	13	16
NP_011784.3	198	18	14
NP_011786.1	1379	101	67
NP_011787.4	1967	136	113
NP_011789.1	174	18	10
NP_011790.1	1066	83	56
NP_011791.4	157	15	9
NP_011792.1	553	35	37
NP_011793.3	305	23	20
NP_011794.3	577	48	34
NP_011795.1	386	57	30
NP_011796.1	271	20	13
NP_011797.3	1477	99	85
NP_011798.1	313	36	27
NP_011799.3	341	31	22
NP_011800.3	310	29	19
NP_011801.1	433	30	22
NP_011802.1	375	26	33
NP_011803.3	589	48	29
NP_011804.1	473	35	31
NP_011805.3	616	53	38
NP_011808.3	584	44	33
NP_011810.1	120	10	13
NP_011811.1	381	34	13
NP_011812.3	1859	148	143
NP_011813.1	697	51	59
NP_011814.1	271	22	13
NP_011815.1	381	27	13
NP_011816.2	620	52	34
NP_011817.1	120	9	14
NP_011819.1	235	20	11
NP_011820.1	170	17	8
NP_011821.1	150	15	3
NP_011823.1	627	49	39
NP_011824.1	585	49	32
NP_011825.1	630	46	34
NP_011827.1	546	52	27
NP_011828.1	1592	136	95
NP_011829.1	294	12	17
NP_011830.1	256	11	14
NP_011831.1	709	59	39
NP_011832.1	223	24	19
NP_011833.1	1868	188	110
NP_011834.1	679	87	37
NP_011835.1	605	127	125
NP_011836.1	625	91	37
NP_011837.2	315	23	18
NP_011838.1	332	26	17
NP_011839.1	713	80	34
NP_011840.1	1146	148	73
NP_011841.1	398	26	24
NP_011842.1	465	39	31
NP_011843.1	404	40	16
NP_011844.1	605	48	29
NP_011845.1	120	8	13
NP_011846.1	532	42	35
NP_011847.1	735	53	49
NP_011848.1	121	7	10
NP_011849.1	405	25	16
NP_011850.1	307	15	9
NP_011851.1	493	38	30
NP_011852.1	320	23	17
NP_011853.1	585	41	25
NP_011854.1	330	30	17
NP_011855.1	627	56	35
NP_011856.1	939	120	78
NP_011857.2	150	13	7
NP_011859.1	394	40	26
NP_011860.1	411	32	21
NP_011861.1	452	37	21
NP_011862.1	138	7	7
NP_011863.1	437	29	20
NP_011864.1	77	6	7
NP_011865.1	357	29	18
NP_011866.1	429	35	22
NP_011867.1	446	60	20
NP_011868.1	472	28	24
NP_011869.1	93	8	3
NP_011870.1	541	66	36
NP_011871.1	530	32	28
NP_011872.1	233	10	16
NP_011873.1	523	61	26
NP_011874.1	136	6	6
NP_011875.1	446	31	22
NP_011876.1	282	24	16
NP_011877.1	238	11	13
NP_011878.1	291	32	15
NP_011879.1	659	61	39
NP_011880.1	468	51	26
NP_011881.1	385	45	15
NP_011882.1	463	27	32
NP_011883.1	554	35	36
NP_011884.1	688	47	33
NP_011885.1	82	7	10
NP_011886.1	151	19	5
NP_011887.1	256	31	17
NP_011888.1	1928	182	94
NP_011889.1	482	38	24
NP_011890.1	357	24	22
NP_011891.1	213	20	11
NP_011892.1	993	75	54
NP_011893.1	818	72	45
NP_011894.1	294	17	21
NP_011895.1	484	25	18
NP_011896.1	723	68	43
NP_011897.1	581	47	34
NP_011898.1	423	29	25
NP_011899.1	344	16	4
NP_011900.1	630	65	34
NP_011901.1	471	54	26
NP_011902.1	575	41	28
NP_011903.1	230	16	16
NP_011904.1	644	52	29
NP_011905.1	114	4	3
NP_011906.1	366	24	23
NP_011907.1	210	21	16
NP_011908.1	691	54	38
NP_011909.1	246	15	16
NP_011910.1	246	15	17
NP_011911.1	560	49	37
NP_011912.1	295	23	21
NP_011913.1	856	60	56
NP_011914.1	514	39	38
NP_011915.1	243	21	7
NP_011917.1	549	51	38
NP_011918.1	148	7	7
NP_011919.1	376	36	21
NP_011920.1	61	8	2
NP_011921.1	354	31	15
NP_011922.1	61	8	2
NP_011923.2	883	79	49
NP_011924.1	205	13	15
NP_011925.1	295	22	30
NP_011926.1	130	9	3
NP_011927.1	181	14	12
NP_011928.1	314	41	20
NP_011929.1	293	29	16
NP_011930.1	379	21	23
NP_011931.2	538	36	27
NP_011932.2	501	36	31
NP_011933.1	453	37	20
NP_011934.1	280	20	13
NP_011935.1	387	25	17
NP_011936.1	359	42	19
NP_011937.1	499	30	22
NP_011938.1	229	24	13
NP_011939.2	731	51	43
NP_011940.1	996	116	71
NP_011941.1	714	49	35
NP_011942.1	400	38	26
NP_011943.2	343	35	20
NP_011944.2	1089	84	53
NP_011945.1	552	52	34
NP_011946.1	1115	114	49
NP_011947.2	91	5	3
NP_011948.1	1345	167	98
NP_011949.1	184	20	7
NP_011950.1	1029	108	54
NP_011951.1	329	26	22
NP_011952.1	688	68	42
NP_011953.1	334	21	27
NP_011954.1	523	66	32
NP_011955.1	111	8	8
NP_011956.1	295	8	19
NP_011957.1	205	16	6
NP_011958.1	282	29	9
NP_011959.1	643	51	25
NP_011960.2	576	40	36
NP_011962.1	570	48	29
NP_011964.1	592	49	41
NP_011965.1	366	36	30
NP_011966.1	929	87	58
NP_011967.1	3744	264	201
NP_011968.1	185	14	10
NP_011969.1	335	19	20
NP_011970.1	1080	136	82
NP_011971.1	852	114	49
NP_011972.1	327	18	16
NP_011973.1	214	23	12
NP_011974.1	342	26	24
NP_011975.1	407	16	26
NP_011976.1	585	57	30
NP_011977.1	585	48	38
NP_011978.1	212	15	14
NP_011979.1	440	25	22
NP_011980.1	378	32	22
NP_011981.1	490	44	28
NP_011982.1	633	55	49
NP_011983.1	416	40	33
NP_011984.1	151	23	13
NP_011985.1	639	44	33
NP_011986.1	435	35	22
NP_011987.1	1080	107	47
NP_011988.1	959	77	63
NP_011989.1	187	15	11
NP_011990.1	231	19	11
NP_011991.1	391	35	26
NP_011992.1	627	70	31
NP_011994.1	159	22	12
NP_011995.1	243	22	13
NP_011996.2	216	10	10
NP_011997.1	384	31	22
NP_011999.2	850	117	47
NP_012000.1	430	29	20
NP_012001.1	291	24	15
NP_012002.1	269	17	12
NP_012003.1	538	30	24
NP_012004.1	148	17	7
NP_012005.1	513	46	31
NP_012006.1	114	13	5
NP_012007.1	326	60	35
NP_012009.1	239	19	19
NP_012010.1	106	2	10
NP_012011.1	316	20	19
NP_012012.1	325	97	54
NP_012013.1	70	6	6
NP_012014.1	312	19	20
NP_012016.1	465	38	36
NP_012017.1	214	15	10
NP_012018.1	183	6	10
NP_012019.1	734	95	39
NP_012020.1	579	65	32
NP_012021.1	526	63	38
NP_012022.1	173	18	11
NP_012023.1	198	15	8
NP_012024.1	1070	90	74
NP_012025.1	1228	107	73
NP_012026.1	340	31	10
NP_012027.1	182	22	13
NP_012028.1	1164	114	75
NP_012029.1	504	79	33
NP_012030.1	283	29	14
NP_012031.1	637	44	49
NP_012032.1	129	16	9
NP_012033.2	249	24	14
NP_012034.1	1522	141	78
NP_012035.1	2413	150	142
NP_012036.1	626	46	26
NP_012037.1	261	23	13
NP_012038.2	518	38	21
NP_012039.1	431	28	34
NP_012040.1	518	32	31
NP_012041.1	630	53	28
NP_012042.1	823	53	40
NP_012044.1	437	30	20
NP_012045.3	189	20	11
NP_012046.4	432	32	24
NP_012047.1	453	38	28
NP_012048.3	743	85	40
NP_012049.1	400	18	16
NP_012051.3	228	17	13
NP_012052.1	785	77	48
NP_012053.3	489	30	19
NP_012054.1	571	55	36
NP_012055.3	237	18	17
NP_012056.1	1557	143	87
NP_012057.3	309	27	25
NP_012058.1	610	55	47
NP_012059.3	190	15	10
NP_012060.1	444	21	20
NP_012061.3	133	8	7
NP_012062.1	278	25	13
NP_012063.3	174	9	5
NP_012064.1	579	48	31
NP_012065.3	321	38	17
NP_012066.1	575	55	28
NP_012067.4	763	66	42
NP_012068.1	321	28	23
NP_012069.3	310	29	11
NP_012070.3	268	19	14
NP_012071.1	397	35	9
NP_012072.3	602	43	38
NP_012073.1	261	8	14
NP_012074.3	796	53	50
NP_012075.1	824	84	54
NP_012076.3	622	56	54
NP_012077.1	526	35	29
NP_012078.3	393	17	32
NP_012079.1	291	27	12
NP_012080.3	341	25	27
NP_012081.1	1075	175	257
NP_012083.1	198	28	33
NP_012084.3	203	42	17
NP_012086.1	1793	181	138
NP_012087.1	467	39	37
NP_012088.3	523	39	35
NP_012090.1	603	45	32
NP_012091.3	624	68	72
NP_012092.1	1758	163	163
NP_012093.1	120	10	13
NP_012095.1	1549	133	97
NP_012096.1	589	50	29
NP_012097.1	995	255	150
NP_012100.1	542	44	30
NP_012101.1	119	4	6
NP_012102.1	199	9	11
NP_012104.1	532	48	39
NP_012105.1	235	17	14
NP_012106.1	417	24	15
NP_012107.1	1375	137	64
NP_012108.3	204	21	14
NP_012109.1	197	15	15
NP_012110.1	1071	94	67
NP_012111.1	649	41	46
NP_012112.3	346	35	16
NP_012113.1	393	30	24
NP_012114.1	235	33	11
NP_012115.1	1118	86	63
NP_012116.1	571	46	29
NP_012117.3	1679	152	90
NP_012118.1	128	8	9
NP_012119.1	1220	134	94
NP_012120.1	529	69	34
NP_012121.2	309	20	19
NP_012122.3	691	63	40
NP_012123.1	843	66	41
NP_012124.1	527	41	36
NP_012126.1	823	114	62
NP_012127.1	245	17	8
NP_012128.3	161	15	3
NP_012129.1	946	82	60
NP_012130.1	393	34	10
NP_012131.1	436	77	30
NP_012132.3	311	25	20
NP_012133.1	199	11	8
NP_012134.1	213	17	13
NP_012135.1	484	57	30
NP_012136.1	964	105	49
NP_012137.3	2376	231	134
NP_012138.1	1032	80	66
NP_012139.1	206	18	9
NP_012140.1	1359	83	89
NP_012141.1	1014	80	62
NP_012142.3	297	19	13
NP_012143.2	476	102	45
NP_012144.1	351	39	21
NP_012145.1	542	41	36
NP_012146.1	563	57	39
NP_012147.3	407	57	21
NP_012148.1	231	24	14
NP_012149.1	318	59	26
NP_012150.1	385	22	27
NP_012151.1	1460	209	102
NP_012152.3	281	30	22
NP_012153.1	209	18	11
NP_012154.1	1083	95	53
NP_012155.1	151	8	12
NP_012156.1	377	36	23
NP_012157.3	926	74	44
NP_012158.1	696	38	50
NP_012159.1	827	81	47
NP_012160.2	314	16	24
NP_012161.1	686	77	43
NP_012162.3	507	31	29
NP_012163.1	425	21	17
NP_012164.1	101	8	10
NP_012165.1	647	83	44
NP_012167.3	549	48	32
NP_012168.3	155	7	6
NP_012169.1	516	44	32
NP_012170.1	336	26	16
NP_012171.1	810	89	56
NP_012172.1	371	24	22
NP_012173.3	264	17	18
NP_012174.3	633	71	48
NP_012175.1	721	58	27
NP_012176.1	491	49	30
NP_012177.1	205	16	8
NP_012178.1	490	48	28
NP_012179.3	157	18	13
NP_012181.3	517	23	24
NP_012182.1	327	30	17
NP_012183.2	365	25	26
NP_012184.1	1498	89	114
NP_012186.1	360	37	19
NP_012188.3	320	31	9
NP_012189.2	296	14	25
NP_012190.1	945	68	56
NP_012191.1	469	47	26
NP_012192.2	975	86	57
NP_012193.3	605	53	43
NP_012194.1	266	27	14
NP_012195.1	135	7	5
NP_012196.1	805	52	42
NP_012197.1	678	55	33
NP_012198.3	869	66	61
NP_012199.3	155	7	9
NP_012200.1	257	19	14
NP_012201.1	327	27	20
NP_012202.1	154	11	12
NP_012203.1	300	26	15
NP_012204.3	144	21	9
NP_012207.3	164	7	10
NP_012208.1	640	78	41
NP_012209.1	627	61	45
NP_012211.2	250	8	10
NP_012212.1	121	8	9
NP_012213.3	145	13	7
NP_012214.3	285	34	19
NP_012215.1	253	20	14
NP_012216.1	1151	104	79
NP_012217.3	902	92	57
NP_012218.1	640	64	49
NP_012219.3	538	43	23
NP_012220.3	298	49	26
NP_012221.2	284	15	16
NP_012222.1	394	24	22
NP_012223.3	326	31	20
NP_012224.1	138	6	11
NP_012225.1	473	31	32
NP_012226.3	836	91	53
NP_012227.3	656	62	67
NP_012228.1	587	66	40
NP_012229.1	372	14	17
NP_012230.3	287	31	17
NP_012231.1	416	36	22
NP_012233.1	1034	146	55
NP_012234.3	1319	91	59
NP_012235.3	142	13	5
NP_012237.1	141	14	6
NP_012238.1	1150	95	67
NP_012240.3	189	18	12
NP_012241.1	346	39	21
NP_012242.1	431	34	31
NP_012243.3	318	23	15
NP_012244.3	261	13	15
NP_012245.1	346	36	18
NP_012246.1	254	15	10
NP_012247.3	921	73	49
NP_012248.1	159	15	5
NP_012249.1	587	77	62
NP_012250.3	104	9	11
NP_012251.3	630	62	29
NP_012252.1	1411	124	86
NP_012254.1	269	78	15
NP_012255.3	215	20	8
NP_012256.1	181	20	12
NP_012257.1	694	44	34
NP_012258.3	99	5	6
NP_012259.3	220	18	8
NP_012260.1	373	31	28
NP_012261.1	701	49	35
NP_012262.3	142	18	10
NP_012263.1	293	28	18
NP_012264.3	946	86	49
NP_012265.3	513	29	22
NP_012266.1	250	20	14
NP_012267.1	993	62	56
NP_012268.3	679	82	42
NP_012269.1	432	23	31
NP_012270.1	148	9	5
NP_012271.3	1480	148	104
NP_012272.3	764	54	46
NP_012273.1	409	29	16
NP_012274.1	111	6	9
NP_012275.3	576	52	36
NP_012276.1	319	31	13
NP_012277.1	431	32	30
NP_012278.3	121	6	10
NP_012279.4	242	13	9
NP_012280.1	144	8	13
NP_012281.1	265	43	11
NP_012282.3	187	17	6
NP_012283.1	245	16	12
NP_012284.3	1367	347	338
NP_012287.3	363	33	24
NP_012288.1	167	9	5
NP_012289.3	970	101	67
NP_012290.1	216	8	7
NP_012291.1	368	30	9
NP_012292.3	364	33	12
NP_012293.3	460	33	33
NP_012294.3	635	44	32
NP_012295.1	343	23	15
NP_012296.1	244	24	16
NP_012297.3	554	30	37
NP_012298.1	195	15	14
NP_012299.1	1113	109	67
NP_012300.3	373	17	25
NP_012301.3	254	20	7
NP_012302.3	263	21	9
NP_012303.1	163	10	5
NP_012304.1	234	21	3
NP_012305.3	537	72	45
NP_012307.1	124	9	12
NP_012308.1	236	10	16
NP_012311.1	1758	163	163
NP_012312.1	120	10	13
NP_012313.1	1549	134	97
NP_012314.1	589	50	29
NP_012316.1	567	47	42
NP_012317.1	196	8	9
NP_012318.1	198	18	17
NP_012319.1	581	39	25
NP_012321.1	569	47	36
NP_012322.1	331	17	20
NP_012323.1	799	52	49
NP_012325.1	271	21	18
NP_012326.1	654	43	33
NP_012327.1	329	20	15
NP_012328.1	2014	215	115
NP_012329.1	758	74	44
NP_012330.1	53	2	0
NP_012331.1	840	63	40
NP_012332.1	280	17	18
NP_012334.1	599	71	32
NP_012335.1	789	54	54
NP_012337.1	881	73	52
NP_012338.1	1254	96	70
NP_012339.1	310	16	18
NP_012341.1	513	43	40
NP_012342.1	402	41	28
NP_012343.1	234	16	17
NP_012344.1	138	8	11
NP_012345.1	130	8	5
NP_012346.1	51	1	3
NP_012348.1	819	99	54
NP_012349.2	586	45	32
NP_012350.1	293	43	13
NP_012351.1	123	5	9
NP_012352.2	422	32	17
NP_012354.1	611	71	33
NP_012355.1	325	24	22
NP_012356.2	109	7	9
NP_012357.2	271	22	24
NP_012358.1	184	14	11
NP_012359.1	825	80	49
NP_012361.1	276	33	42
NP_012362.1	122	11	6
NP_012363.1	576	41	28
NP_012364.2	396	48	36
NP_012365.2	209	14	8
NP_012367.2	733	53	29
NP_012368.1	352	18	15
NP_012369.1	94	6	2
NP_012370.1	855	95	32
NP_012371.2	397	23	25
NP_012372.1	555	58	38
NP_012373.2	583	60	29
NP_012374.1	180	20	10
NP_012375.2	287	31	30
NP_012376.3	413	40	70
NP_012377.1	227	31	25
NP_012378.1	830	74	52
NP_012379.2	699	89	43
NP_012380.1	452	31	21
NP_012381.1	944	79	52
NP_012382.2	533	35	29
NP_012384.1	133	9	4
NP_012386.1	663	52	32
NP_012387.1	233	25	9
NP_012388.1	382	36	16
NP_012389.1	469	55	20
NP_012390.1	294	10	16
NP_012391.1	104	14	7
NP_012392.1	158	10	4
NP_012394.1	807	94	40
NP_012395.1	221	12	16
NP_012396.1	428	32	19
NP_012397.1	395	21	28
NP_012398.1	380	20	23
NP_012399.1	87	8	2
NP_012401.1	409	26	21
NP_012402.1	314	32	27
NP_012403.1	750	70	45
NP_012404.1	356	23	12
NP_012405.2	2214	168	128
NP_012406.1	1235	124	77
NP_012407.2	668	79	42
NP_012408.1	640	41	44
NP_012409.1	307	28	7
NP_012410.1	383	31	22
NP_012411.1	172	8	6
NP_012412.1	478	46	23
NP_012413.1	175	21	11
NP_012414.1	238	11	12
NP_012417.1	219	19	9
NP_012418.1	311	24	17
NP_012419.1	337	47	26
NP_012420.1	279	18	10
NP_012421.2	1548	126	100
NP_012422.2	226	8	17
NP_012423.1	714	67	61
NP_012424.1	550	34	29
NP_012425.1	551	76	37
NP_012426.1	1769	187	116
NP_012427.1	383	42	22
NP_012428.1	387	42	22
NP_012429.1	645	52	36
NP_012430.1	560	64	38
NP_012431.1	149	14	7
NP_012432.1	618	65	43
NP_012433.1	819	67	60
NP_012434.1	678	48	30
NP_012435.1	607	57	30
NP_012436.1	746	48	46
NP_012437.1	1058	86	51
NP_012438.1	217	20	7
NP_012439.2	161	12	20
NP_012440.1	1478	236	112
NP_012441.1	873	71	63
NP_012442.1	691	71	40
NP_012443.1	1174	106	62
NP_012444.2	490	49	32
NP_012445.1	764	81	51
NP_012446.1	829	88	43
NP_012447.1	338	29	19
NP_012448.1	827	49	41
NP_012450.1	623	59	29
NP_012451.1	1046	151	61
NP_012452.1	604	75	35
NP_012453.1	731	60	36
NP_012454.1	489	43	35
NP_012455.1	1222	111	71
NP_012456.1	299	43	42
NP_012457.1	881	210	160
NP_012458.1	131	14	11
NP_012459.1	1189	197	73
NP_012461.1	1230	91	66
NP_012462.3	645	54	25
NP_012463.1	213	9	15
NP_012464.1	574	55	24
NP_012465.3	888	81	39
NP_012466.1	594	56	42
NP_012467.1	299	19	11
NP_012469.3	252	19	18
NP_012470.1	167	11	13
NP_012472.1	238	21	11
NP_012473.1	830	64	47
NP_012474.1	713	75	35
NP_012475.3	444	26	29
NP_012476.1	408	35	22
NP_012477.1	543	75	36
NP_012478.3	667	70	35
NP_012479.1	880	95	54
NP_012480.1	245	18	12
NP_012481.3	478	34	23
NP_012482.1	379	52	24
NP_012483.3	332	23	23
NP_012484.1	822	121	63
NP_012485.1	1073	66	47
NP_012486.3	450	31	24
NP_012487.1	396	47	24
NP_012488.3	842	67	47
NP_012489.2	409	34	18
NP_012490.1	634	40	46
NP_012491.3	458	23	21
NP_012492.1	257	19	19
NP_012493.1	1398	160	67
NP_012494.3	823	120	70
NP_012495.1	1683	164	90
NP_012496.1	219	10	11
NP_012497.3	224	17	19
NP_012498.1	423	34	22
NP_012499.1	250	14	14
NP_012500.3	682	39	40
NP_012501.1	770	52	44
NP_012503.2	327	17	12
NP_012504.3	196	16	16
NP_012505.1	822	76	53
NP_012506.1	111	7	8
NP_012507.3	138	10	3
NP_012508.1	399	25	14
NP_012509.1	514	37	36
NP_012510.3	194	14	12
NP_012511.1	347	30	23
NP_012514.2	1157	108	66
NP_012515.4	682	66	36
NP_012518.2	561	78	33
NP_012520.1	534	25	25
NP_012521.3	515	51	18
NP_012522.2	721	43	44
NP_012523.2	161	14	4
NP_012524.3	666	51	35
NP_012526.1	568	28	31
NP_012528.1	323	23	17
NP_012529.3	2026	241	133
NP_012530.1	203	19	11
NP_012531.1	118	10	2
NP_012532.3	476	47	32
NP_012533.1	215	16	17
NP_012534.1	602	54	43
NP_012535.3	593	64	24
NP_012536.2	519	44	19
NP_012537.1	650	105	89
NP_012538.3	700	56	33
NP_012539.1	487	32	25
NP_012540.3	304	23	13
NP_012541.1	338	34	19
NP_012542.1	332	25	23
NP_012543.3	511	32	24
NP_012544.1	94	5	3
NP_012545.1	261	18	11
NP_012546.3	207	19	11
NP_012547.2	403	20	28
NP_012548.1	198	12	8
NP_012549.3	510	29	35
NP_012550.1	585	45	33
NP_012551.2	170	18	10
NP_012553.3	349	36	19
NP_012555.1	314	38	22
NP_012556.2	109	6	5
NP_012558.3	244	12	12
NP_012559.1	177	6	10
NP_012560.1	1755	177	136
NP_012561.3	440	53	40
NP_012562.1	1755	181	134
NP_012563.1	440	54	41
NP_012564.3	745	106	37
NP_012565.1	1408	134	76
NP_012566.1	393	25	14
NP_012567.3	1357	113	78
NP_012568.1	108	4	3
NP_012569.1	1085	81	56
NP_012570.3	892	90	43
NP_012573.1	1121	92	76
NP_012574.1	779	58	57
NP_012575.3	1174	109	61
NP_012576.1	744	61	30
NP_012577.1	350	32	26
NP_012578.3	140	13	6
NP_012579.1	654	47	47
NP_012580.1	604	55	45
