ID	length	Ser	Thr
XP_028889780.1	432	52	14
XP_028889781.1	240	24	12
XP_028889782.1	1105	116	59
XP_028889783.1	488	53	27
XP_028889784.1	286	28	14
XP_028889785.1	416	23	16
XP_028889786.1	652	39	34
XP_028889787.1	482	46	34
XP_028889788.1	441	33	30
XP_028889789.1	682	90	36
XP_028889790.1	262	25	14
XP_028889791.1	511	37	15
XP_028889792.1	138	10	7
XP_028889793.1	556	45	33
XP_028889794.1	136	15	3
XP_028889795.1	151	17	4
XP_028889796.1	152	6	5
XP_028889797.1	289	20	13
XP_028889798.1	1053	116	67
XP_028889799.1	308	30	14
XP_028889800.1	248	15	16
XP_028889801.1	312	18	13
XP_028889802.1	332	31	23
XP_028889803.1	594	22	38
XP_028889804.1	302	22	12
XP_028889805.1	242	18	13
XP_028889806.1	202	13	14
XP_028889807.1	335	57	23
XP_028889808.1	553	37	36
XP_028889809.1	338	21	26
XP_028889810.1	119	6	7
XP_028889811.1	571	45	28
XP_028889812.1	828	86	29
XP_028889813.1	282	21	19
XP_028889814.1	340	21	18
XP_028889815.1	377	23	23
XP_028889816.1	181	16	6
XP_028889817.1	617	51	32
XP_028889818.1	324	48	16
XP_028889819.1	386	34	26
XP_028889820.1	380	37	18
XP_028889821.1	779	63	40
XP_028889822.1	1236	128	66
XP_028889823.1	1604	141	90
XP_028889824.1	933	112	35
XP_028889825.1	454	50	45
XP_028889826.1	1213	96	62
XP_028889827.1	529	34	19
XP_028889828.1	419	59	18
XP_028889829.1	810	49	38
XP_028889830.1	427	54	28
XP_028889831.1	433	25	21
XP_028889832.1	435	25	16
XP_028889833.1	563	46	21
XP_028889834.1	702	38	36
XP_028889835.1	724	90	39
XP_028889836.1	551	31	34
XP_028889837.1	283	25	24
XP_028889838.1	483	73	34
XP_028889839.1	637	35	28
XP_028889840.1	368	23	17
XP_028889841.1	406	21	22
XP_028889842.1	648	71	35
XP_028889843.1	706	113	34
XP_028889844.1	778	79	41
XP_028889845.1	524	62	26
XP_028889846.1	217	15	8
XP_028889847.1	338	28	19
XP_028889848.1	902	80	56
XP_028889849.1	599	36	31
XP_028889850.1	349	70	31
XP_028889851.1	416	17	29
XP_028889852.1	273	29	20
XP_028889853.1	463	42	31
XP_028889854.1	333	15	23
XP_028889855.1	294	34	17
XP_028889856.1	441	73	29
XP_028889857.1	639	38	27
XP_028889858.1	333	15	17
XP_028889859.1	556	30	31
XP_028889860.1	514	44	21
XP_028889861.1	299	20	14
XP_028889862.1	320	23	17
XP_028889863.1	819	68	46
XP_028889864.1	119	13	6
XP_028889865.1	323	29	16
XP_028889866.1	413	59	20
XP_028889867.1	1679	187	76
XP_028889868.1	229	18	14
XP_028889869.1	406	16	13
XP_028889870.1	362	33	17
XP_028889871.1	662	83	38
XP_028889872.1	316	16	19
XP_028889873.1	319	21	14
XP_028889874.1	104	11	8
XP_028889875.1	444	41	28
XP_028889876.1	90	2	6
XP_028889877.1	638	66	37
XP_028889878.1	566	43	28
XP_028889879.1	240	17	10
XP_028889880.1	844	70	50
XP_028889881.1	537	36	21
XP_028889882.1	160	5	12
XP_028889883.1	469	29	24
XP_028889884.1	404	38	30
XP_028889885.1	569	43	29
XP_028889886.1	575	30	33
XP_028889887.1	466	59	12
XP_028889888.1	648	48	38
XP_028889889.1	649	109	44
XP_028889890.1	409	38	28
XP_028889891.1	505	24	17
XP_028889892.1	1169	83	69
XP_028889893.1	685	62	22
XP_028889894.1	312	35	15
XP_028889895.1	133	8	12
XP_028889896.1	400	25	14
XP_028889897.1	270	26	7
XP_028889898.1	644	66	36
XP_028889899.1	460	34	23
XP_028889900.1	448	34	26
XP_028889901.1	541	37	27
XP_028889902.1	274	23	12
XP_028889903.1	218	25	13
XP_028889904.1	98	10	6
XP_028889905.1	121	8	6
XP_028889906.1	343	69	15
XP_028889907.1	293	21	18
XP_028889908.1	740	64	33
XP_028889909.1	530	93	46
XP_028889910.1	234	22	12
XP_028889911.1	195	16	16
XP_028889912.1	663	52	22
XP_028889913.1	251	16	12
XP_028889914.1	220	12	5
XP_028889915.1	153	9	8
XP_028889916.1	315	40	14
XP_028889917.1	539	54	14
XP_028889918.1	121	6	6
XP_028889919.1	386	49	17
XP_028889920.1	207	21	11
XP_028889921.1	161	7	6
XP_028889922.1	75	10	1
XP_028889923.1	100	9	3
XP_028889924.1	1281	138	57
XP_028889925.1	530	47	24
XP_028889926.1	427	60	25
XP_028889927.1	337	24	14
XP_028889928.1	1192	66	56
XP_028889929.1	305	41	13
XP_028889930.1	759	70	45
XP_028889931.1	1112	81	43
XP_028889932.1	344	19	17
XP_028889933.1	667	57	27
XP_028889934.1	247	30	11
XP_028889935.1	88	3	5
XP_028889936.1	1062	109	49
XP_028889937.1	161	29	5
XP_028889938.1	362	23	20
XP_028889939.1	1085	89	46
XP_028889940.1	680	40	51
XP_028889941.1	494	42	21
XP_028889942.1	345	33	15
XP_028889943.1	684	52	35
XP_028889944.1	73	8	3
XP_028889945.1	650	48	29
XP_028889946.1	451	44	22
XP_028889947.1	715	105	38
XP_028889948.1	460	33	21
XP_028889949.1	377	28	12
XP_028889950.1	139	6	11
XP_028889951.1	113	12	5
XP_028889952.1	952	114	44
XP_028889953.1	113	9	2
XP_028889954.1	183	7	3
XP_028889955.1	432	38	25
XP_028889956.1	225	29	15
XP_028889957.1	544	39	27
XP_028889958.1	242	21	9
XP_028889959.1	115	12	8
XP_028889960.1	637	63	32
XP_028889961.1	735	77	52
XP_028889962.1	973	83	38
XP_028889963.1	461	30	23
XP_028889964.1	555	51	31
XP_028889965.1	544	99	32
XP_028889966.1	688	62	37
XP_028889967.1	297	22	15
XP_028889968.1	354	19	22
XP_028889969.1	586	44	21
XP_028889970.1	589	47	25
XP_028889971.1	1017	63	31
XP_028889972.1	395	40	21
XP_028889973.1	554	58	33
XP_028889974.1	1862	187	106
XP_028889975.1	1248	141	59
XP_028889976.1	567	45	23
XP_028889977.1	1890	202	103
XP_028889978.1	519	28	32
XP_028889979.1	553	43	42
XP_028889980.1	994	98	53
XP_028889981.1	740	63	36
XP_028889982.1	408	37	22
XP_028889983.1	1577	187	66
XP_028889984.1	625	78	34
XP_028889985.1	780	75	45
XP_028889986.1	1735	198	87
XP_028889987.1	990	57	68
XP_028889988.1	222	15	18
XP_028889989.1	936	87	52
XP_028889990.1	926	116	55
XP_028889991.1	491	32	19
XP_028889992.1	377	25	18
XP_028889993.1	689	78	36
XP_028889994.1	514	32	18
XP_028889995.1	727	69	36
XP_028889996.1	735	74	36
XP_028889997.1	375	19	20
XP_028889998.1	259	14	17
XP_028889999.1	415	30	17
XP_028890000.1	387	21	19
XP_028890001.1	379	27	20
XP_028890002.1	94	5	4
XP_028890003.1	230	16	12
XP_028890004.1	118	7	10
XP_028890005.1	309	28	11
XP_028890006.1	947	96	46
XP_028890007.1	1123	151	78
XP_028890008.1	493	48	26
XP_028890009.1	676	40	32
XP_028890010.1	766	70	42
XP_028890011.1	334	29	23
XP_028890012.1	262	13	13
XP_028890013.1	170	9	9
XP_028890014.1	342	29	19
XP_028890015.1	679	70	39
XP_028890016.1	1656	191	103
XP_028890017.1	465	38	21
XP_028890018.1	289	37	17
XP_028890019.1	959	85	47
XP_028890020.1	733	89	46
XP_028890021.1	546	32	22
XP_028890022.1	230	16	10
XP_028890023.1	481	46	27
XP_028890024.1	546	37	27
XP_028890025.1	331	45	15
XP_028890026.1	156	14	7
XP_028890027.1	105	7	7
XP_028890028.1	243	24	13
XP_028890029.1	372	14	20
XP_028890030.1	375	32	18
XP_028890031.1	255	25	14
XP_028890032.1	330	24	17
XP_028890033.1	535	59	32
XP_028890034.1	696	82	38
XP_028890035.1	503	57	27
XP_028890036.1	148	10	14
XP_028890037.1	170	34	32
XP_028890038.1	276	36	1
XP_028890039.1	350	41	17
XP_028890040.1	197	13	14
XP_028890041.1	120	6	8
XP_028890042.1	527	93	14
XP_028890043.1	797	190	94
XP_028890044.1	800	60	42
XP_028890045.1	117	24	5
XP_028890046.1	493	32	30
XP_028890047.1	338	67	34
XP_028890048.1	549	45	30
XP_028890049.1	332	42	25
XP_028890050.1	524	19	24
XP_028890051.1	427	32	21
XP_028890052.1	284	36	27
XP_028890053.1	301	29	14
XP_028890054.1	361	22	17
XP_028890055.1	504	38	14
XP_028890056.1	250	20	24
XP_028890057.1	814	92	30
XP_028890058.1	147	13	8
XP_028890059.1	1081	96	40
XP_028890060.1	1407	150	70
XP_028890061.1	121	7	4
XP_028890062.1	91	12	9
XP_028890063.1	697	43	40
XP_028890064.1	427	24	20
XP_028890065.1	593	41	29
XP_028890066.1	97	15	6
XP_028890067.1	517	48	16
XP_028890068.1	718	47	36
XP_028890069.1	207	13	15
XP_028890070.1	236	18	12
XP_028890071.1	445	56	37
XP_028890072.1	517	32	27
XP_028890073.1	697	36	45
XP_028890074.1	378	33	28
XP_028890075.1	105	6	2
XP_028890076.1	1317	152	72
XP_028890077.1	269	17	23
XP_028890078.1	347	37	20
XP_028890079.1	380	14	31
XP_028890080.1	366	24	25
XP_028890081.1	220	14	10
XP_028890082.1	842	50	48
XP_028890083.1	360	39	17
XP_028890084.1	709	51	51
XP_028890085.1	206	12	14
XP_028890086.1	740	69	37
XP_028890087.1	275	24	15
XP_028890088.1	725	38	26
XP_028890089.1	132	11	5
XP_028890090.1	498	35	20
XP_028890091.1	725	54	48
XP_028890092.1	274	25	17
XP_028890093.1	145	7	8
XP_028890094.1	247	25	9
XP_028890095.1	293	24	17
XP_028890096.1	166	12	7
XP_028890097.1	112	8	5
XP_028890098.1	448	39	24
XP_028890099.1	493	38	25
XP_028890100.1	414	60	23
XP_028890101.1	243	17	10
XP_028890102.1	552	38	28
XP_028890103.1	1715	148	103
XP_028890104.1	254	21	14
XP_028890105.1	609	50	22
XP_028890106.1	846	86	44
XP_028890107.1	476	56	19
XP_028890108.1	500	44	23
XP_028890109.1	176	10	10
XP_028890110.1	230	16	9
XP_028890111.1	353	40	20
XP_028890112.1	217	25	12
XP_028890113.1	363	33	22
XP_028890114.1	372	24	17
XP_028890115.1	208	14	8
XP_028890116.1	229	18	10
XP_028890117.1	597	47	21
XP_028890118.1	269	21	12
XP_028890119.1	143	7	6
XP_028890120.1	107	9	4
XP_028890121.1	85	5	4
XP_028890122.1	198	17	4
XP_028890123.1	1051	72	60
XP_028890124.1	568	75	27
XP_028890125.1	544	53	30
XP_028890126.1	299	19	18
XP_028890127.1	143	14	10
XP_028890128.1	440	30	31
XP_028890129.1	676	37	41
XP_028890130.1	661	70	38
XP_028890131.1	457	48	26
XP_028890132.1	402	30	29
XP_028890133.1	1215	90	68
XP_028890134.1	343	45	16
XP_028890135.1	1053	56	65
XP_028890136.1	513	49	27
XP_028890137.1	245	28	14
XP_028890138.1	597	40	29
XP_028890139.1	296	19	14
XP_028890140.1	271	16	14
XP_028890141.1	1118	79	58
XP_028890142.1	281	18	14
XP_028890143.1	495	67	28
XP_028890144.1	191	20	10
XP_028890145.1	891	99	48
XP_028890146.1	141	15	6
XP_028890147.1	351	24	19
XP_028890148.1	662	61	38
XP_028890149.1	438	35	28
XP_028890150.1	585	107	35
XP_028890151.1	171	16	15
XP_028890152.1	759	73	40
XP_028890153.1	416	50	25
XP_028890154.1	465	42	25
XP_028890155.1	719	64	43
XP_028890156.1	790	71	36
XP_028890157.1	907	42	62
XP_028890158.1	619	101	39
XP_028890159.1	704	91	35
XP_028890160.1	452	26	24
XP_028890161.1	246	18	16
XP_028890162.1	462	24	29
XP_028890163.1	751	80	45
XP_028890164.1	759	93	35
XP_028890165.1	899	53	55
XP_028890166.1	985	76	58
XP_028890167.1	1360	132	75
XP_028890168.1	273	25	17
XP_028890169.1	435	31	30
XP_028890170.1	668	64	45
XP_028890171.1	1213	132	80
XP_028890172.1	121	7	7
XP_028890173.1	286	26	18
XP_028890174.1	187	12	11
XP_028890175.1	519	33	30
XP_028890176.1	1359	128	71
XP_028890177.1	326	26	20
XP_028890178.1	486	33	23
XP_028890179.1	93	7	6
XP_028890180.1	385	17	16
XP_028890181.1	230	12	5
XP_028890182.1	222	15	19
XP_028890183.1	398	31	15
XP_028890184.1	1173	94	44
XP_028890185.1	149	12	9
XP_028890186.1	3221	314	155
XP_028890187.1	1020	82	63
XP_028890188.1	339	24	16
XP_028890189.1	209	13	18
XP_028890190.1	143	7	4
XP_028890191.1	295	28	20
XP_028890192.1	354	17	22
XP_028890193.1	543	50	33
XP_028890194.1	329	14	21
XP_028890195.1	782	56	45
XP_028890196.1	330	28	16
XP_028890197.1	376	26	19
XP_028890198.1	1006	103	58
XP_028890199.1	308	24	13
XP_028890200.1	308	36	11
XP_028890201.1	404	30	24
XP_028890202.1	685	88	55
XP_028890203.1	1162	143	54
XP_028890204.1	314	44	22
XP_028890205.1	408	56	30
XP_028890206.1	350	29	22
XP_028890207.1	575	49	23
XP_028890208.1	295	28	19
XP_028890209.1	173	17	7
XP_028890210.1	578	43	28
XP_028890211.1	85	9	3
XP_028890212.1	153	11	9
XP_028890213.1	217	24	12
XP_028890214.1	94	4	3
XP_028890215.1	215	12	7
XP_028890216.1	386	51	26
XP_028890217.1	152	23	7
XP_028890218.1	244	26	18
XP_028890219.1	144	15	9
XP_028890220.1	329	59	15
XP_028890221.1	772	70	33
XP_028890222.1	139	22	11
XP_028890223.1	244	26	15
XP_028890224.1	103	14	8
XP_028890225.1	628	56	24
XP_028890226.1	1027	107	62
XP_028890227.1	224	21	15
XP_028890228.1	870	68	46
XP_028890229.1	272	18	11
XP_028890230.1	630	62	33
XP_028890231.1	67	1	1
XP_028890232.1	291	27	9
XP_028890233.1	275	22	11
XP_028890234.1	381	28	25
XP_028890235.1	141	8	7
XP_028890236.1	191	13	10
XP_028890237.1	753	70	37
XP_028890238.1	254	18	14
XP_028890239.1	278	18	16
XP_028890240.1	212	27	6
XP_028890241.1	444	49	28
XP_028890242.1	530	42	23
XP_028890243.1	507	36	27
XP_028890244.1	551	22	32
XP_028890245.1	212	18	15
XP_028890246.1	155	9	13
XP_028890247.1	437	51	25
XP_028890248.1	106	8	7
XP_028890249.1	1044	123	53
XP_028890250.1	572	37	26
XP_028890251.1	191	20	2
XP_028890252.1	501	51	30
XP_028890253.1	1276	126	54
XP_028890254.1	1235	161	67
XP_028890255.1	1075	95	60
XP_028890256.1	302	39	18
XP_028890257.1	538	43	20
XP_028890258.1	101	7	4
XP_028890259.1	491	37	20
XP_028890260.1	287	27	21
XP_028890261.1	388	33	27
XP_028890262.1	572	73	30
XP_028890263.1	561	74	34
XP_028890264.1	963	98	47
XP_028890265.1	594	65	40
XP_028890266.1	398	33	21
XP_028890267.1	219	17	12
XP_028890268.1	840	108	48
XP_028890269.1	813	86	51
XP_028890270.1	366	46	15
XP_028890271.1	448	58	29
XP_028890272.1	273	29	14
XP_028890273.1	416	44	34
XP_028890274.1	260	18	10
XP_028890275.1	426	46	25
XP_028890276.1	1815	221	112
XP_028890277.1	579	46	32
XP_028890278.1	915	72	44
XP_028890279.1	696	66	46
XP_028890280.1	233	16	8
XP_028890281.1	519	93	26
XP_028890282.1	204	13	16
XP_028890283.1	454	31	20
XP_028890284.1	571	45	26
XP_028890285.1	1852	186	85
XP_028890286.1	103	8	4
XP_028890287.1	228	25	16
XP_028890288.1	215	13	11
XP_028890289.1	151	7	10
XP_028890290.1	315	29	16
XP_028890291.1	153	11	14
XP_028890292.1	337	24	17
XP_028890293.1	508	42	30
XP_028890294.1	334	21	17
XP_028890295.1	319	31	22
XP_028890296.1	489	47	26
XP_028890297.1	508	39	17
XP_028890298.1	455	50	26
XP_028890299.1	598	54	32
XP_028890300.1	245	10	11
XP_028890301.1	286	27	15
XP_028890302.1	367	24	21
XP_028890303.1	625	70	31
XP_028890304.1	647	76	29
XP_028890305.1	696	46	40
XP_028890306.1	616	73	37
XP_028890307.1	475	43	28
XP_028890308.1	572	46	36
XP_028890309.1	558	26	29
XP_028890310.1	156	9	8
XP_028890311.1	286	28	24
XP_028890312.1	551	40	25
XP_028890313.1	307	21	17
XP_028890314.1	199	12	13
XP_028890315.1	230	16	10
XP_028890316.1	641	30	40
XP_028890317.1	2140	258	119
XP_028890318.1	345	29	20
XP_028890319.1	642	64	25
XP_028890320.1	966	87	46
XP_028890321.1	398	25	22
XP_028890322.1	313	39	17
XP_028890323.1	177	17	11
XP_028890324.1	82	1	5
XP_028890325.1	231	15	11
XP_028890326.1	556	74	28
XP_028890327.1	2223	191	119
XP_028890328.1	221	18	15
XP_028890329.1	418	26	25
XP_028890330.1	147	8	6
XP_028890331.1	233	19	8
XP_028890332.1	841	74	40
XP_028890333.1	419	149	14
XP_028890334.1	356	29	18
XP_028890335.1	719	50	24
XP_028890336.1	511	45	20
XP_028890337.1	271	34	19
XP_028890338.1	612	40	28
XP_028890339.1	457	42	33
XP_028890340.1	498	47	35
XP_028890341.1	318	30	13
XP_028890342.1	389	19	29
XP_028890343.1	295	25	17
XP_028890344.1	418	61	29
XP_028890345.1	441	30	19
XP_028890346.1	286	30	18
XP_028890347.1	78	6	5
XP_028890348.1	286	19	21
XP_028890349.1	164	18	6
XP_028890350.1	600	42	24
XP_028890351.1	409	27	20
XP_028890352.1	460	41	19
XP_028890353.1	337	17	14
XP_028890354.1	682	71	35
XP_028890355.1	236	23	8
XP_028890356.1	532	45	23
XP_028890357.1	346	28	16
XP_028890358.1	459	49	32
XP_028890359.1	155	19	10
XP_028890360.1	630	52	34
XP_028890361.1	436	41	24
XP_028890362.1	461	49	20
XP_028890363.1	727	74	49
XP_028890364.1	370	40	15
XP_028890365.1	350	32	18
XP_028890366.1	240	19	13
XP_028890367.1	1004	110	46
XP_028890368.1	525	57	33
XP_028890369.1	825	82	40
XP_028890370.1	692	43	26
XP_028890371.1	278	11	11
XP_028890372.1	202	13	7
XP_028890373.1	263	16	22
XP_028890374.1	867	113	50
XP_028890375.1	1143	128	58
XP_028890376.1	579	47	41
XP_028890377.1	421	31	17
XP_028890378.1	602	66	36
XP_028890379.1	489	29	31
XP_028890380.1	461	36	31
XP_028890381.1	148	22	4
XP_028890382.1	466	146	34
XP_028890383.1	321	33	18
XP_028890384.1	1665	94	78
XP_028890385.1	336	19	22
XP_028890386.1	288	47	24
XP_028890387.1	327	28	9
XP_028890388.1	153	13	6
XP_028890389.1	999	80	58
XP_028890390.1	353	31	20
XP_028890391.1	217	7	16
XP_028890392.1	902	83	61
XP_028890393.1	565	41	28
XP_028890394.1	289	26	10
XP_028890395.1	287	19	16
XP_028890396.1	281	18	19
XP_028890397.1	307	14	22
XP_028890398.1	362	25	18
XP_028890399.1	112	14	11
XP_028890400.1	343	27	15
XP_028890401.1	461	37	32
XP_028890402.1	520	28	37
XP_028890403.1	135	8	10
XP_028890404.1	763	78	41
XP_028890405.1	394	31	13
XP_028890406.1	621	46	30
XP_028890407.1	153	11	5
XP_028890408.1	939	72	37
XP_028890409.1	499	34	20
XP_028890410.1	463	23	19
XP_028890411.1	330	23	21
XP_028890412.1	784	72	40
XP_028890413.1	112	8	7
XP_028890414.1	320	25	18
XP_028890415.1	391	26	21
XP_028890416.1	661	36	29
XP_028890417.1	570	38	30
XP_028890418.1	401	59	15
XP_028890419.1	123	4	6
XP_028890420.1	448	44	24
XP_028890421.1	354	25	20
XP_028890422.1	279	44	19
XP_028890423.1	790	96	54
XP_028890424.1	2356	223	131
XP_028890425.1	102	6	5
XP_028890426.1	480	43	29
XP_028890427.1	233	23	3
XP_028890428.1	109	5	7
XP_028890429.1	424	28	26
XP_028890430.1	457	60	54
XP_028890431.1	330	22	12
XP_028890432.1	486	20	22
XP_028890433.1	439	31	20
XP_028890434.1	398	31	10
XP_028890435.1	350	16	10
XP_028890436.1	94	5	7
XP_028890437.1	185	11	7
XP_028890438.1	804	89	39
XP_028890439.1	394	28	22
XP_028890440.1	963	93	58
XP_028890441.1	190	17	11
XP_028890442.1	698	77	30
XP_028890443.1	152	6	6
XP_028890444.1	604	62	37
XP_028890445.1	293	16	17
XP_028890446.1	327	26	11
XP_028890447.1	122	13	7
XP_028890448.1	231	14	15
XP_028890449.1	425	51	16
XP_028890450.1	247	41	15
XP_028890451.1	245	17	11
XP_028890452.1	336	39	26
XP_028890453.1	323	37	9
XP_028890454.1	629	41	31
XP_028890455.1	210	16	9
XP_028890456.1	174	13	12
XP_028890457.1	991	106	54
XP_028890458.1	332	60	29
XP_028890459.1	289	20	13
XP_028890460.1	354	43	26
XP_028890461.1	985	82	45
XP_028890462.1	945	88	47
XP_028890463.1	245	23	11
XP_028890464.1	288	21	13
XP_028890465.1	666	65	34
XP_028890466.1	717	51	38
XP_028890467.1	388	34	27
XP_028890468.1	1494	164	83
XP_028890469.1	516	47	26
XP_028890470.1	233	23	18
XP_028890471.1	633	57	30
XP_028890472.1	584	69	42
XP_028890473.1	308	20	16
XP_028890474.1	592	39	38
XP_028890475.1	479	36	30
XP_028890476.1	148	18	9
XP_028890477.1	101	6	4
XP_028890478.1	438	34	19
XP_028890479.1	751	60	32
XP_028890480.1	619	61	29
XP_028890481.1	660	64	27
XP_028890482.1	529	82	26
XP_028890483.1	480	31	23
XP_028890484.1	405	19	14
XP_028890485.1	751	76	51
XP_028890486.1	507	71	27
XP_028890487.1	422	20	30
XP_028890488.1	115	12	4
XP_028890489.1	433	37	29
XP_028890490.1	697	52	44
XP_028890491.1	349	24	16
XP_028890492.1	337	31	16
XP_028890493.1	338	17	20
XP_028890494.1	394	36	21
XP_028890495.1	604	59	32
XP_028890496.1	303	34	19
XP_028890497.1	373	49	22
XP_028890498.1	373	20	19
XP_028890499.1	1198	122	69
XP_028890500.1	303	23	16
XP_028890501.1	898	133	50
XP_028890502.1	468	27	16
XP_028890503.1	764	70	21
XP_028890504.1	603	46	31
XP_028890505.1	270	21	13
XP_028890506.1	1520	120	75
XP_028890507.1	539	44	35
XP_028890508.1	305	21	14
XP_028890509.1	1514	104	75
XP_028890510.1	547	33	37
XP_028890511.1	390	53	27
XP_028890512.1	609	48	34
XP_028890513.1	472	30	19
XP_028890514.1	369	20	21
XP_028890515.1	398	31	29
XP_028890516.1	664	53	25
XP_028890517.1	425	53	22
XP_028890518.1	342	30	11
XP_028890519.1	812	95	28
XP_028890520.1	373	52	23
XP_028890521.1	1533	164	92
XP_028890522.1	577	56	28
XP_028890523.1	435	19	19
XP_028890524.1	284	19	13
XP_028890525.1	612	42	37
XP_028890526.1	535	49	27
XP_028890527.1	325	32	17
XP_028890528.1	514	38	26
XP_028890529.1	480	47	27
XP_028890530.1	340	24	27
XP_028890531.1	1019	96	65
XP_028890532.1	589	51	27
XP_028890533.1	178	14	14
XP_028890534.1	860	95	36
XP_028890535.1	635	39	36
XP_028890536.1	614	76	45
XP_028890537.1	1142	125	53
XP_028890538.1	751	75	48
XP_028890539.1	625	50	34
XP_028890540.1	755	66	40
XP_028890541.1	389	16	15
XP_028890542.1	906	126	55
XP_028890543.1	745	93	32
XP_028890544.1	285	25	22
XP_028890545.1	430	19	32
XP_028890546.1	1556	149	90
XP_028890547.1	607	56	37
XP_028890548.1	281	28	13
XP_028890549.1	1305	104	69
XP_028890550.1	224	10	7
XP_028890551.1	324	32	14
XP_028890552.1	450	38	24
XP_028890553.1	121	4	7
XP_028890554.1	1003	94	48
XP_028890555.1	142	8	8
XP_028890556.1	198	5	10
XP_028890557.1	108	6	4
XP_028890558.1	416	23	20
XP_028890559.1	416	15	16
XP_028890560.1	501	33	28
XP_028890561.1	120	9	10
XP_028890562.1	164	18	12
XP_028890563.1	463	35	24
XP_028890564.1	362	29	17
XP_028890565.1	493	44	27
XP_028890566.1	694	69	33
XP_028890567.1	105	8	8
XP_028890568.1	262	30	20
XP_028890569.1	229	19	12
XP_028890570.1	199	25	13
XP_028890571.1	608	91	21
XP_028890572.1	579	62	29
XP_028890573.1	268	16	16
XP_028890574.1	369	12	22
XP_028890575.1	270	19	10
XP_028890576.1	707	75	34
XP_028890577.1	293	26	19
XP_028890578.1	1391	88	83
XP_028890579.1	831	58	36
XP_028890580.1	145	5	8
XP_028890581.1	247	15	12
XP_028890582.1	661	53	24
XP_028890583.1	897	49	42
XP_028890584.1	283	33	9
XP_028890585.1	718	63	44
XP_028890586.1	630	93	30
XP_028890587.1	205	26	6
XP_028890588.1	1676	249	97
XP_028890589.1	280	18	22
XP_028890590.1	481	69	26
XP_028890591.1	160	3	13
XP_028890592.1	86	3	5
XP_028890593.1	204	29	5
XP_028890594.1	551	39	23
XP_028890595.1	67	4	6
XP_028890596.1	459	48	20
XP_028890597.1	794	52	35
XP_028890598.1	631	113	43
XP_028890599.1	268	18	20
XP_028890600.1	369	29	24
XP_028890601.1	838	96	41
XP_028890602.1	393	34	18
XP_028890603.1	441	31	23
XP_028890604.1	371	33	12
XP_028890605.1	558	49	30
XP_028890606.1	391	42	23
XP_028890607.1	289	19	20
XP_028890608.1	837	98	43
XP_028890609.1	483	68	34
XP_028890610.1	260	24	13
XP_028890611.1	965	105	50
XP_028890612.1	1345	144	75
XP_028890613.1	331	23	18
XP_028890614.1	330	29	17
XP_028890615.1	404	44	23
XP_028890616.1	264	13	19
XP_028890617.1	1480	160	71
XP_028890618.1	384	39	23
XP_028890619.1	347	18	15
XP_028890620.1	363	34	17
XP_028890621.1	286	42	49
XP_028890622.1	873	85	47
XP_028890623.1	319	31	21
XP_028890624.1	220	22	7
XP_028890625.1	418	56	27
XP_028890626.1	615	67	24
XP_028890627.1	653	57	25
XP_028890628.1	123	7	8
XP_028890629.1	1094	119	78
XP_028890630.1	1424	99	89
XP_028890631.1	328	34	22
XP_028890632.1	429	58	50
XP_028890633.1	306	22	13
XP_028890634.1	469	31	31
XP_028890635.1	568	51	26
XP_028890636.1	593	47	26
XP_028890637.1	453	21	26
XP_028890638.1	225	10	15
XP_028890639.1	105	8	6
XP_028890640.1	313	45	21
XP_028890641.1	263	33	17
XP_028890642.1	219	15	10
XP_028890643.1	159	12	9
XP_028890644.1	109	7	7
XP_028890645.1	362	31	23
XP_028890646.1	129	14	10
XP_028890647.1	755	86	44
XP_028890648.1	363	30	10
XP_028890649.1	205	14	13
XP_028890650.1	376	31	18
XP_028890651.1	156	20	7
XP_028890652.1	231	15	15
XP_028890653.1	388	34	21
XP_028890654.1	833	56	32
XP_028890655.1	849	104	38
XP_028890656.1	701	39	41
XP_028890657.1	125	12	4
XP_028890658.1	265	16	12
XP_028890659.1	479	41	35
XP_028890660.1	313	37	13
XP_028890661.1	3118	265	164
XP_028890662.1	858	88	46
XP_028890663.1	1157	165	65
XP_028890664.1	246	17	14
XP_028890665.1	176	17	16
XP_028890666.1	427	30	23
XP_028890667.1	281	22	20
XP_028890668.1	194	20	8
XP_028890669.1	644	40	49
XP_028890670.1	680	44	38
XP_028890671.1	423	34	21
XP_028890672.1	397	21	17
XP_028890673.1	136	10	9
XP_028890674.1	103	4	6
XP_028890675.1	202	14	14
XP_028890676.1	251	14	7
XP_028890677.1	457	49	24
XP_028890678.1	307	36	14
XP_028890679.1	552	38	30
XP_028890680.1	397	33	12
XP_028890681.1	320	15	21
XP_028890682.1	553	39	21
XP_028890683.1	524	50	20
XP_028890684.1	101	6	5
XP_028890685.1	929	82	46
XP_028890686.1	439	40	12
XP_028890687.1	719	52	32
XP_028890688.1	314	20	12
XP_028890689.1	189	22	10
XP_028890690.1	80	5	3
XP_028890691.1	361	38	13
XP_028890692.1	291	24	17
XP_028890693.1	171	21	6
XP_028890694.1	89	7	3
XP_028890695.1	625	92	35
XP_028890696.1	518	44	34
XP_028890697.1	571	67	39
XP_028890698.1	115	4	9
XP_028890699.1	138	7	6
XP_028890700.1	874	65	38
XP_028890701.1	1367	156	79
XP_028890702.1	1082	101	77
XP_028890703.1	491	44	19
XP_028890704.1	540	76	26
XP_028890705.1	102	4	3
XP_028890706.1	2189	221	131
